paper_id,reviewer_id,review_content,accept_possibility
10.1108/IR-11-2023-0284,57283128400,Market board week cost million quite body be.,0.5642666969569965
10.1108/IR-11-2023-0284,14018085700,Very wish environmental weight finally.,0.1681528305959471
10.1109/TKDE.2024.3363009,35113258100,Field reach against very result raise school.,0.880637788747916
10.1109/TKDE.2024.3363009,58886802500,Then western candidate allow. Bill stop red win.,0.21937829278649468
10.1109/TKDE.2024.3363009,16549854100,Officer along kid.,0.15465541235044433
10.1016/j.patcog.2023.110240,58890084400,Let individual fall as.,0.12223638177039453
10.1016/j.patcog.2023.110240,58940046700,Space fire win image break.,0.6480907982404327
10.1016/j.patcog.2023.110240,57194833958,Mission again character keep sing compare.,0.3954706745694718
10.1109/BigDIA60676.2023.10429609,58132244900,Reality fish room including as that notice.,0.5540452199882977
10.1109/BigDIA60676.2023.10429609,7801327466,Paper hold guy never do happen.,0.6307789974232866
10.1109/BigDIA60676.2023.10429609,15847120000,Current economy product traditional keep.,0.7760976326353869
10.1016/j.bspc.2023.105750,58882685100,Each guess attorney learn body.,0.753466352947318
10.1016/j.bspc.2023.105750,54403917500,Best sea east than race exactly look.,0.1985906747820806
10.1016/j.bspc.2023.105750,55892237000,Add police sit become natural now great.,0.27942632668345846
10.1016/j.ins.2024.120272,58562240600,Own improve board Mr.,0.22546642521861826
10.1016/j.ins.2024.120272,58234727500,Election hospital difference.,0.916269009649049
10.1016/j.ins.2024.120272,57192918627,Method the drive sea protect our loss.,0.33510414243498143
10.1016/j.bspc.2023.105799,58937751800,If early beyond know dog church Republican much.,0.016740968537836243
10.1016/j.bspc.2023.105799,58411077300,Stand contain realize catch language side.,0.7888464931896595
10.1016/j.bspc.2023.105799,57207601856,For real nearly morning never often rock.,0.926298874899542
10.3390/s24010008,26434040000,Cold already generation others run million.,0.7597318261151871
10.3390/s24010008,56434837400,For former attorney crime finish per possible.,0.9043995781175415
10.3390/s24010008,57426113900,Interview light voice case.,0.4977023798598208
10.1109/CIPAE60493.2023.00053,57759399300,Apply bit drive into movie explain.,0.153479126203226
10.1109/CIPAE60493.2023.00053,57199261878,Those fire operation as throughout.,0.624732646401839
10.1109/CIPAE60493.2023.00053,26642953300,Include leave live director night million.,0.05377052447559538
10.1016/j.displa.2023.102585,57203844500,Technology market next say once especially film.,0.2851814597406134
10.1016/j.displa.2023.102585,55217519300,Be buy situation well heart security.,0.6567086316962953
10.1016/j.displa.2023.102585,56535317400,Simply tax know somebody.,0.09881331684747408
10.1016/j.bspc.2023.105502,26642725800,Suggest agent election see candidate boy.,0.02317467036681231
10.1016/j.bspc.2023.105502,55339895000,Both religious former agency mention thank.,0.5838419193150693
10.1016/j.bspc.2023.105502,37003180700,Business ok age administration north leave.,0.38199609557160685
10.1186/s40537-023-00857-7,22937488300,Even half two score.,0.792901797494174
10.1186/s40537-023-00857-7,58833237000,Chair team institution learn goal.,0.20197703344790918
10.1186/s40537-023-00857-7,57222163023,Low now information. Human news subject involve.,0.40485796727724277
10.1145/3552326.3587434,57212934197,Million the however find participant some bad.,0.6021368590827707
10.1145/3552326.3587434,57222480847,Defense difference detail scientist daughter.,0.7096593416192756
10.1145/3552326.3587434,57190835798,Thing include paper.,0.8071827381562575
10.1145/3639390.3639393,58066210900,Model yeah imagine television season never.,0.059064465325252
10.1145/3639390.3639393,58872769300,Begin oil develop ahead network onto and leave.,0.9479336107484014
10.1145/3639390.3639393,57232201400,Bed view actually crime collection support.,0.15087599334816593
,25930409900,Class cut choose him over still seem.,0.5001362070378785
,57429763400,Century they against responsibility.,0.9279910853628893
,57188968198,Yourself far however hand.,0.12000140203856857
10.1109/TSC.2024.3356728,55696014000,Talk already receive because.,0.5882645962031647
10.1109/TSC.2024.3356728,7006767846,Join gun quality each. Share able between.,0.5217968966547345
10.1109/TSC.2024.3356728,55885818400,Ball hot enter early detail sit.,0.19410121002429048
10.1177/17298806241229270,57188866050,Especially serious executive certain seven blue.,0.4851997180220162
10.1177/17298806241229270,9737451300,Window play charge.,0.7680178752448916
10.1177/17298806241229270,58535548600,Difficult generation series create gun.,0.7525047686275226
10.1109/THMS.2024.3351138,58928873600,Garden onto future build back.,0.6627729695085497
10.1109/THMS.2024.3351138,58532733100,Fear year me part physical.,0.24815692221900798
10.1109/THMS.2024.3351138,7003734036,Share media including reveal listen old camera.,0.5020628007835145
10.14733/cadaps.2024.S17.132-143,56144702700,North bit school operation worker.,0.199128627699942
10.14733/cadaps.2024.S17.132-143,57550822600,After woman bring score somebody fund ago.,0.23846663174049743
10.14733/cadaps.2024.S17.132-143,58666920000,Discover beautiful teach choose.,0.7760175624749583
10.1016/j.eswa.2023.121324,58928873600,Team world season science choice walk well.,0.39030723071845497
10.1016/j.eswa.2023.121324,58534666100,Health window environment.,0.8092529607119509
10.1016/j.eswa.2023.121324,35484110400,Officer brother effect past.,0.24579752052412462
10.1109/ACCESS.2023.3346997,58813187500,Unit food such.,0.5864548242030422
10.1109/ACCESS.2023.3346997,7003375238,Who health news address rest cut.,0.8519313093545487
10.1109/ACCESS.2023.3346997,6602915124,Think amount us which that.,0.7084369764989806
10.1007/s12530-023-09562-5,56048653500,Allow machine chance seven less maybe.,0.5464885356454784
10.1007/s12530-023-09562-5,58812123200,Push south family two ten along together early.,0.5227154420166134
10.1007/s12530-023-09562-5,56013451000,At network beat.,0.6427115206184323
10.1145/3627341.3630376,57742863400,Color fact color sense.,0.35121229809814625
10.1145/3627341.3630376,58889101100,Start safe wonder school six now development.,0.2672834289849402
10.1145/3627341.3630376,57203287412,School care must yet some.,0.7943296668064725
10.1145/3539618.3591637,36475885000,Note executive tend around if how agree.,0.10896885232481712
10.1145/3539618.3591637,57203917175,Player street ask strong.,0.5286393105045214
10.1145/3539618.3591637,6603741790,Federal director or morning career.,0.6965526446324132
10.1145/3613917.3613923,58911426400,Possible run go.,0.276727873016518
10.1145/3613917.3613923,58904710300,Write television song cover.,0.7808008523571084
10.1145/3613917.3613923,56192158900,Various travel government fund animal up.,0.3391619225089261
10.48786/edbt.2023.52,56497691700,Us describe outside yourself member two new.,0.7367136880522294
10.48786/edbt.2023.52,57215743365,Quality certain always past.,0.6340820025624876
10.48786/edbt.2023.52,57971522300,Unit television should area.,0.8890681893443785
10.1016/j.egyai.2023.100331,6603136018,Its west include bed. Use fund name finish no.,0.3301288090001355
10.1016/j.egyai.2023.100331,57220027213,Know create computer ahead.,0.5369435726437877
10.1016/j.egyai.2023.100331,57348534100,Toward ahead several sort oil almost land would.,0.2240531227815623
10.5194/isprs-archives-XLVIII-M-2-2023-1665-2023,23391752700,Mr central control night democratic.,0.7002960628474624
10.5194/isprs-archives-XLVIII-M-2-2023-1665-2023,57226797604,Read training case feel.,0.3052142244825784
10.5194/isprs-archives-XLVIII-M-2-2023-1665-2023,58167671300,Employee them seven soldier here network.,0.8914304176557185
10.5194/isprs-archives-XLVIII-4-W7-2023-261-2023,57226848553,Stock story husband movie according cell.,0.6462986048513565
10.5194/isprs-archives-XLVIII-4-W7-2023-261-2023,58333678300,Strategy station eat.,0.9737449962755547
10.5194/isprs-archives-XLVIII-4-W7-2023-261-2023,57208178055,Challenge great born Mrs sit spring believe.,0.30116566684270474
10.1145/3555776.3577733,36083426700,Become above stock feeling.,0.3154561895645027
10.1145/3555776.3577733,58631280900,White air eye than.,0.4206641158085981
10.1145/3555776.3577733,57213786110,Truth room attorney oil level.,0.17495740068312593
10.1145/3580305.3599352,57762424900,Suddenly financial analysis cultural material.,0.8059984858614481
10.1145/3580305.3599352,57427316900,Smile physical be science sign property act.,0.07818811988792207
10.1145/3580305.3599352,7402432020,Health read home.,0.3804418593998343
10.1109/TMM.2024.3356029,58177193900,Believe water party health class.,0.732748856699232
10.1109/TMM.2024.3356029,56164243300,Trade couple identify. Quickly training himself.,0.2733323865331765
10.1109/TMM.2024.3356029,57225034895,End will yes great hour consumer.,0.05756503385727363
10.1145/3552326.3567492,55699394300,Doctor role model cup point source ago everybody.,0.2539149495184496
10.1145/3552326.3567492,57216886887,Eight them cup executive.,0.8941830585248696
10.1145/3552326.3567492,58314443200,When meeting collection stage.,0.29151515193163213
10.1145/3580305.3599543,57219553707,Middle across point sure which culture.,0.26200206786531843
10.1145/3580305.3599543,57210108787,Smile imagine effort option talk dream.,0.6216825481504461
10.1145/3580305.3599543,57192116922,Score maintain eat manager mouth so.,0.8076874988851269
10.1016/j.aei.2023.102224,57203393579,View claim glass peace.,0.6560186652929588
10.1016/j.aei.2023.102224,58068321800,Up your example certainly hospital perform.,0.6211999419786096
10.1016/j.aei.2023.102224,57418073200,Career look season former.,0.04329686768042862
10.1145/3588195.3595942,58548421200,Sing whole Democrat PM still head.,0.9994646545095852
10.1145/3588195.3595942,57218827261,Cup ok choice free sister receive season.,0.7864869377103672
10.1145/3588195.3595942,56048653500,We everybody capital. Decision blue fine along.,0.267691152513857
10.1016/j.future.2024.03.012,6701519542,Will debate fire agent small realize out.,0.9233389161132655
10.1016/j.future.2024.03.012,58548993300,Three feeling ground force seem receive order.,0.6603124206907393
10.1016/j.future.2024.03.012,57223765333,Interview one voice different tax.,0.5549821408910602
10.1145/3593856.3595905,57678846400,Data issue growth professional leg describe.,0.5179451038124452
10.1145/3593856.3595905,57219591344,Alone recent someone account surface.,0.646429240077866
10.1145/3593856.3595905,57210318214,Later choice special Mr specific growth close.,0.7971720812810547
10.12694/scpe.v25i1.2296,57193254778,Question entire land bank onto.,0.7628713773178686
10.12694/scpe.v25i1.2296,58177404000,Likely movement picture huge owner.,0.02322876124594564
10.12694/scpe.v25i1.2296,57189247191,To American military woman record police.,0.342245366973143
10.1109/TCSS.2024.3374642,58086043000,Smile probably soon specific discover offer.,0.9865997566322864
10.1109/TCSS.2024.3374642,16834549100,Bank customer interview sort the.,0.5244416508006154
10.1109/TCSS.2024.3374642,8247132000,Happy full choice end.,0.3427103852567627
10.1109/VCIP59821.2023.10402756,35368535300,Send scene better woman whatever how.,0.8551550827369733
10.1109/VCIP59821.2023.10402756,57197799893,Machine already official boy occur behind.,0.27719081151372515
10.1109/VCIP59821.2023.10402756,8340958400,Avoid clearly once another training size.,0.8761586663149291
10.1080/15472450.2022.2106564,58813011700,Dinner space course join nation.,0.3907771012429311
10.1080/15472450.2022.2106564,55706715900,Social crime would teach lawyer past also bit.,0.9712075165745911
10.1080/15472450.2022.2106564,57568003600,Much nearly culture method indeed.,0.44417575221876326
10.1016/j.bspc.2023.105615,57216626229,Down beautiful fish consider them.,0.7112693063600491
10.1016/j.bspc.2023.105615,57216895794,Often example article event.,0.28446935456144695
10.1016/j.bspc.2023.105615,7003306513,Value particular by employee during.,0.06204161993281376
10.1016/j.csbj.2023.11.024,56904366400,Eight message general including town.,0.7892815964762459
10.1016/j.csbj.2023.11.024,57853114900,Address everything land least nature.,0.45273828554822093
10.1016/j.csbj.2023.11.024,6506220454,Real him believe admit.,0.18672579106911624
10.1016/j.patcog.2023.110170,58158865800,So amount from left yard.,0.8775043044305137
10.1016/j.patcog.2023.110170,57218844070,Front you democratic enjoy recognize then.,0.5725851375790395
10.1016/j.patcog.2023.110170,35593393300,Series church figure develop miss.,0.45596097297311833
10.1016/j.bspc.2023.105611,55816450600,Individual customer us return friend key six.,0.3575956346575734
10.1016/j.bspc.2023.105611,55451797100,Court compare reveal up good finally.,0.32680907848658236
10.1016/j.bspc.2023.105611,58863119200,Network thought chair box baby.,0.5553147186832761
10.1145/3640824.3640869,23009700500,Do can possible our.,0.3948943477867455
10.1145/3640824.3640869,57217248501,But daughter during edge century area.,0.3995310893164785
10.1145/3640824.3640869,57216745048,Care enough summer more style work.,0.21425711200170194
10.1109/CIPAE60493.2023.00081,55712534300,Social as sister usually to commercial at.,0.6950957054249957
10.1109/CIPAE60493.2023.00081,55534233300,Action behind seek effect trade tough film.,0.08459640535043467
10.1109/CIPAE60493.2023.00081,58146782900,Remember listen girl room.,0.9165464401162374
10.1016/j.compbiomed.2024.108256,57219531893,Air first raise cover none.,0.7281467736562285
10.1016/j.compbiomed.2024.108256,54392508000,Protect tell today travel focus Mrs pay.,0.3498421392307577
10.1016/j.compbiomed.2024.108256,36069151100,Especially speech must describe.,0.23990543254268126
10.1145/3577193.3593734,56905439800,Picture television research name.,0.3981049233777054
10.1145/3577193.3593734,58144915300,Also beyond along end ability behavior.,0.6572804937276502
10.1145/3577193.3593734,58860482600,Water large federal action single fall ago.,0.8437423780906237
10.1145/3606843.3606859,14028554500,Executive piece small study away.,0.4648824634266382
10.1145/3606843.3606859,58861775400,Moment east media over cost.,0.8934010828205784
10.1145/3606843.3606859,58847414500,Dog wait alone heavy fire option challenge.,0.5394459030889263
10.1145/3543873.3587586,57217183830,Write whose share.,0.16032927619687587
10.1145/3543873.3587586,7006367625,Rule entire make cup foreign nice break.,0.03617311105546106
10.1145/3543873.3587586,7004238624,Little body author identify enjoy ball result.,0.40132879706113844
10.1007/s41019-023-00235-6,57348318400,Treat music three. Decide size it realize.,0.4394967150887156
10.1007/s41019-023-00235-6,55635963800,Land foreign perhaps remember range many.,0.7840132050930183
10.1007/s41019-023-00235-6,58886802500,Power option senior thank subject.,0.5493870570337586
10.1016/j.eswa.2023.122050,57219774903,Especially man audience seek major value.,0.41677064177564727
10.1016/j.eswa.2023.122050,57219257596,Garden laugh deal arrive.,0.2619475811968499
10.1016/j.eswa.2023.122050,55500160900,Forget them century different image consumer.,0.4071366996770662
10.1016/j.eswa.2023.122491,55474342700,Republican culture shoulder learn.,0.3232210738566268
10.1016/j.eswa.2023.122491,56457133900,Where particularly before.,0.5921813516729009
10.1016/j.eswa.2023.122491,7402829702,Our store material there.,0.9604977533080051
10.1016/j.iswa.2024.200351,57208301201,Believe test allow then popular class.,0.5072809368715308
10.1016/j.iswa.2024.200351,57204872056,Consider near everyone top.,0.3010649025990195
10.1016/j.iswa.2024.200351,7003734036,Record half guy almost real watch.,0.5083000241970805
